47.172452,27.5188532
47.1725672,27.5255842
47.1729763,27.5335051
47.1730038,27.5335828
47.1737522,27.5393134
47.1748094,27.5426456
47.1748347,27.5459483
47.1743848,27.5521158
47.1741647,27.5556944
47.1735963,27.5596015
47.1730126,27.5617979
47.1714629,27.5688657
47.1707418,27.5721254
47.1685047,27.5795877
47.1676477,27.5822123
47.1674101,27.5830309
47.1662611,27.5881719
47.166007,27.5890481
47.1645684,27.5911234
47.1643388,27.5918404
47.1668888,27.5944357
47.1646026,27.5961254
47.1641808,27.5964641
47.1601748,27.5998434
47.1590799,27.601736
47.1601705,27.608594
47.1601457,27.612609
47.1600626,27.6141219
47.1591604,27.6192361
47.1570118,27.6228149
47.1563242,27.6237768
47.1562839,27.6237333
47.1563096,27.623735
47.1563502,27.6238101
47.1563033,27.6238607
47.1563177,27.6239308
47.1563184,27.6239853
47.1563381,27.6239962
47.1563075,27.6238386
47.1563093,27.6238149
47.1563146,27.62382
47.1561447,27.6239976
47.1584668,27.6208776
47.1591245,27.6198134
47.1599666,27.614378
47.1605683,27.6112128
47.1615097,27.608514
47.1614833,27.6085614
47.1617302,27.607958
47.160634,27.6111169
47.1601655,27.6105535
47.1595551,27.6043586
47.1592037,27.6024901
47.159225,27.6008418
47.1623247,27.5977122
47.163938,27.5964987
47.1662275,27.5948001
47.1665176,27.5945112
47.1656293,27.592839
47.1654931,27.5907463
47.1654223,27.5907189
47.1658452,27.5894175
47.167296,27.5835698
47.1676576,27.581717
47.1685371,27.5793756
47.1706688,27.5721822
47.1710726,27.5701125
47.172247,27.5640591
47.1734504,27.5599092
47.1737836,27.5575973
47.1742518,27.5532269
47.1744574,27.5509588
47.1744996,27.549935
47.1746288,27.5481493
47.1746695,27.5471671
47.1747155,27.5454245
47.1748152,27.5439352
47.1748236,27.5426147
47.1735284,27.5373052
47.173094,27.5337404
47.173015,27.5329031
47.1726069,27.524
47.1725233,27.5199899
47.1725111,27.516237
47.1725667,27.5111185
47.1693109,27.5107117
47.167509,27.5140564
47.169446,27.5140451
47.1694785,27.5121035
47.1722243,27.5096507
47.1728602,27.5122062
47.1739353,27.5061922
47.1748322,27.5007149
47.1754824,27.4974106
47.177334,27.4891121
47.1787179,27.4826577
47.1806587,27.4741334
47.1817003,27.4690857
47.1813478,27.4689901
47.1804256,27.4749228
47.1773155,27.4887256
47.1760039,27.4947547
47.1748385,27.5003836
47.1744095,27.5030765
47.1739681,27.5058526
47.1735632,27.5081308
47.1732331,27.5105876
47.1701981,27.5094243
47.1680907,27.5123613
47.1675884,27.5140974
47.170021,27.5128409
47.1694568,27.5101592
47.1727131,27.5121923
47.1724281,27.5192199
47.1725223,27.5235403
47.1728517,27.5329959
47.1733524,27.5366112
47.1736418,27.538958
47.1747211,27.5431687
47.174786,27.5444381
47.1746361,27.5477832
47.1744365,27.5505369
47.1741749,27.5540947
47.1735013,27.5595126
47.1734195,27.5603448
47.1728635,27.5620203
47.1722757,27.5644999
47.1709068,27.5711667
47.1699226,27.5759217
47.1678518,27.5808486
47.1674789,27.5824508
47.1660841,27.5881504
47.1658894,27.5889666
47.1645279,27.5910787
47.1646136,27.5920452
47.1666554,27.5937162
47.1653712,27.5955735
47.1635846,27.5969124
47.1621474,27.5979171
47.1589968,27.6011009
47.1598661,27.6058095
47.1601565,27.6096025
47.1600319,27.6135921
47.1595287,27.6172004
47.1587914,27.6203955
47.1562906,27.6237318
47.1562788,27.6237643
47.1562799,27.6237641
47.1562802,27.6237658
47.1562991,27.6237665
47.1560903,27.6243428
47.1577133,27.6218521
47.159762,27.6154059
47.1599437,27.6144121
47.1609822,27.6099476
47.1615543,27.6085309
47.1617277,27.6079323
47.1603025,27.6118365
47.1600969,27.6104846
47.1592258,27.6026129
47.1590055,27.6015982
47.1597029,27.6001597
47.1630869,27.5971165
47.1647361,27.595927
47.1654134,27.595347
47.1654468,27.595293
47.1663126,27.5947125
47.1667979,27.5944147
47.1652258,27.5925364
47.1651119,27.5917629
47.1658017,27.5893238
47.1661921,27.5876333
47.167745,27.581535
47.1685699,27.5792103
47.1705326,27.572926
47.1710565,27.5702686
47.1723877,27.5633445
47.1731999,27.5609182
47.1738387,27.5573165
47.174393,27.5511122
47.1745166,27.5494921
47.1747746,27.5438046
47.1745089,27.5414497
47.1736004,27.5380808
47.1731053,27.5338815
47.1729764,27.5331222
47.1725777,27.5235283
47.1724992,27.5191661
47.1728927,27.5132325
47.1727098,27.5121105
47.1693165,27.5097201
47.1674683,27.5125456
47.1685252,27.5141406
47.1700572,27.5126455
47.1702986,27.5094276
47.1731479,27.512183
47.1739776,27.5059175
47.1752629,27.4984895
47.176619,27.4921042
47.17752,27.4878517
47.1804102,27.4752546
47.1810536,27.4720787
47.18115,27.4689176
47.1809191,27.4726406
47.1781248,27.4853117
47.176736,27.4916312
47.1750172,27.4994118
47.1739326,27.5061613
47.1730571,27.5118655
47.1695257,27.5095489
47.1675714,27.512494
47.1675143,27.5142433
47.1700401,27.5129715
47.1694402,27.5102382
47.1727156,27.5121441
47.1724878,27.5197389
47.1726069,27.5275969
47.1729367,27.5335394
47.1736097,27.5389078
47.1743537,27.5410845
47.174747,27.5434593
47.1746523,27.5470519
47.1744364,27.5510504
47.1741465,27.5546376
47.1735659,27.5590378
47.1734682,27.5597498
47.1722491,27.5643665
47.1708725,27.5711877
47.169121,27.5777889
47.1678455,27.5809944
47.1667609,27.5856107
47.1659015,27.5892512
47.1646322,27.5912042
47.1656321,27.5928557
47.1667935,27.5941678
47.1655633,27.59546
47.1636324,27.5969091
47.1615865,27.5984488
47.1594608,27.6006411
47.1589322,27.6011621
47.1601123,27.608869
47.1601645,27.611608
47.1600378,27.6136557
47.1591852,27.6192181
47.1581368,27.6212706
47.1563074,27.62376
47.1563232,27.6237427
47.1562839,27.623765
47.1562877,27.6237337
47.1563178,27.6237573
47.1563398,27.6237684
47.1563515,27.6237412
47.1562807,27.6236939
47.1561932,27.6237039
47.1562451,27.6237061
47.1564012,27.6237139
47.1564024,27.623725
47.1563964,27.6237253
47.1561526,27.6242708
47.1582942,27.6211208
47.1588524,27.6203464
47.1588568,27.6203445
47.1591668,27.6192101
47.1598747,27.6141872
47.1615351,27.6083888
47.1615195,27.6084323
47.1605325,27.6112084
47.1600883,27.6104998
47.1591948,27.6026591
47.1618616,27.5980153
47.1648157,27.5958878
47.1662634,27.5946274
47.1666339,27.5944053
47.1660658,27.5930565
47.1652907,27.5910742
47.1658395,27.589308
47.1659778,27.5890228
47.1661854,27.5877353
47.1663178,27.5871043
47.1676871,27.5817234
47.1681591,27.5802173
47.1694772,27.5767722
47.1708983,27.5710522
47.1724868,27.5632038
47.17359,27.5588124
47.174252,27.552449
47.1744649,27.5498406
47.1747201,27.5439767
47.1747122,27.5421288
47.1734889,27.5371782
47.1730043,27.5335093
47.1725524,27.524464
47.1724774,27.5191598
47.1728931,27.5132522
47.17221,27.5095672
47.1690954,27.5121296
47.1675936,27.5142666
47.1700363,27.5127036
47.1694373,27.5100781
47.172671,27.5121549
47.1735776,27.5085987
47.1745959,27.5019229
47.175514,27.4971962
47.1773193,27.4890833
47.1788866,27.4817792
47.1807485,27.4735506
47.1811099,27.4688558
47.1811183,27.4689377
47.180906,27.4726374
47.1780281,27.485556
47.1766404,27.491775
47.1749595,27.4993433
47.1737142,27.5073581
47.172493,27.5097705
47.1690837,27.5121686
47.1558792,27.6244504
47.1532818,27.6228795
47.1521106,27.618171
47.1523155,27.6021562
47.1523167,27.6021572
47.173217,27.5989669
47.1683077,27.5995917
47.1664802,27.5981617
47.1669795,27.5950573
47.1660678,27.5930616
47.1650481,27.5919453
47.16544,27.5907783
47.1656434,27.5901113
47.1657565,27.5886088
47.1642625,27.5881654
47.1641628,27.5905059
47.1641567,27.5904921
47.1641714,27.5904874
47.1642443,27.5908328
47.1653931,27.5926192
47.1667164,27.5935083
47.1670782,27.5951703
47.16618,27.598677
47.1688761,27.5998056
47.1738291,27.5987097
47.1780544,27.5981002
47.180061,27.5979193
47.1799227,27.5980294
47.1798995,27.5980391
47.1798731,27.5980532
47.1798511,27.598094
47.1798916,27.5980928
47.1798779,27.5981477
47.1776735,27.5981306
47.1732254,27.5989294
47.1692487,27.5998488
47.1668099,27.5982696
47.1663032,27.5967
47.1669719,27.5951306
47.1669569,27.5950711
47.1655762,27.5928056
47.1649438,27.5922971
47.1652638,27.5911174
47.1652959,27.5883711
47.1640188,27.588203
47.1641544,27.5894798
47.1642131,27.5904926
47.1642992,27.5917469
47.1669622,27.5940058
47.167096,27.5943775
47.1663241,27.5974789
47.1671241,27.599663
47.1696446,27.5999138
47.1738653,27.5986553
47.1773167,27.5980604
47.1799505,27.5979693
47.1798744,27.5980397
47.1798776,27.5980463
47.1798225,27.5980938
47.1798477,27.5980877
47.1798624,27.5980827
47.1798383,27.598151
47.1770434,27.5981538
47.1731808,27.5989547
47.170989,27.5996291
47.1663168,27.5980468
47.1669952,27.5950928
47.1669854,27.5949664
47.1650578,27.5919412
47.1651792,27.5913928
47.1658678,27.5889815
47.1639136,27.5888351
47.1642283,27.5904596
47.1641972,27.5904579
47.1641592,27.5904755
47.1641594,27.5904756
47.1642291,27.5905387
47.1652311,27.592522
47.1668259,27.5940758
47.1665384,27.5959641
47.1671446,27.5997309
47.1702118,27.5997962
47.1736126,27.5987495
47.1764785,27.5980825
47.1799169,27.5979843
47.1798919,27.5979943
47.1798547,27.5980529
47.1798905,27.5980097
47.1799106,27.5980513
47.1799097,27.5980528
47.1798836,27.5980735
47.1798846,27.5980714
47.179488,27.5980452
47.1735033,27.5988563
47.1714181,27.599441
47.1670321,27.5984407
47.1665374,27.595944
47.1668597,27.5951503
47.1668696,27.5949661
47.1650493,27.5918402
47.1652654,27.5908484
47.1657568,27.5893087
47.1655891,27.5885699
47.163947,27.5882353
47.1641368,27.5900513
47.1642025,27.5904887
47.1643529,27.5911849
47.1663869,27.5932502
47.1669704,27.5951608
47.1668349,27.5993963
47.1702805,27.5997887
47.1738228,27.5986727
47.1797033,27.5979744
47.1799023,27.597973
47.1798683,27.5980155
47.1798766,27.5980946
47.1798623,27.5981004
47.1798568,27.5981078
47.1798564,27.5981074
47.1798527,27.5981119
47.1798792,27.5981544
47.1798785,27.5981545
47.1749978,27.5982347
47.1730274,27.5990344
47.1680574,27.599113
47.1663388,27.5979715
47.1668974,27.5951285
47.1650459,27.5919325
47.1653487,27.5909605
47.1659538,27.5888435
47.1646547,27.5882624
47.1638658,27.5886694
47.1642253,27.5904837
47.1641997,27.5904431
47.1642121,27.5904633
47.1642121,27.5904627
47.1642122,27.590463
47.1643047,27.5916169
47.1661455,27.5930051
47.1669916,27.5951731
47.1663112,27.598153
47.1675886,27.5999631
47.172286,27.5991523
47.1747656,27.5982904
47.1801742,27.5980173
47.1784773,27.5980736
47.172465,27.5991947
47.1676719,27.5987115
47.1669981,27.5949573
47.1668514,27.594637
47.1646964,27.5960777
47.1620613,27.5979481
47.1609201,27.5991145
47.1573812,27.6026254
47.1559863,27.6039488
47.1541002,27.6041015
47.1524739,27.6030929
47.1524977,27.6030787
47.152511,27.6030829
47.1528652,27.6032309
47.1532502,27.6024062
47.1532354,27.6024239
47.1532364,27.6024223
47.1532345,27.6024196
47.1532882,27.6023669
47.1532837,27.6023728
47.1532814,27.6023754
47.1532808,27.6023762
47.1532797,27.6023788
47.1532791,27.6023826
47.1532783,27.6023836
47.1532773,27.6023835
47.1532761,27.6023836
47.1532748,27.6023842
47.1532726,27.6023852
47.1532741,27.6023863
47.1532727,27.6023875
47.1532711,27.6023882
47.1532698,27.6023881
47.1532684,27.6023886
47.1532667,27.6023893
47.1532658,27.6023902
47.1532632,27.6023903
47.1532624,27.602391
47.1532616,27.6023908
47.1532608,27.6023907
47.1532605,27.6023907
47.1532602,27.6023905
47.1532604,27.6023909
47.15326,27.602392
47.153259,27.6023934
47.1532591,27.6023948
47.1532599,27.6023947
47.1532596,27.6023946
47.1532589,27.6023943
47.153259,27.602394
47.1532597,27.6023942
47.1532596,27.602393
47.1532597,27.6023925
47.1532592,27.6023922
47.1532591,27.6023903
47.1532581,27.6023891
47.1532572,27.6023897
47.1532568,27.6023897
47.1532555,27.6023901
47.1532548,27.6023899
47.1532546,27.6023905
47.1532552,27.602391
47.1532553,27.6023916
47.153255,27.602392
47.1532551,27.6023918
47.1532553,27.6023919
47.153255,27.6023923
47.1532552,27.6023929
47.1532557,27.6023931
47.1532559,27.6023933
47.1532558,27.6023933
47.1532564,27.6023942
47.153258,27.6023942
47.1532577,27.602395
47.1532575,27.6023956
47.1532572,27.6023963
47.1532562,27.6023971
47.153255,27.6023968
47.1532549,27.6023971
47.15317,27.6019719
47.153265,27.6024272
47.1532412,27.6024307
47.1532573,27.6024479
47.1532565,27.6024483
47.1532605,27.6024476
47.1532615,27.6024466
47.1532609,27.6024469
47.1532653,27.6024477
47.15327,27.6024466
47.1532746,27.6024467
47.1532775,27.6024468
47.1532819,27.6024475
47.1532825,27.6024475
47.1532842,27.6024461
47.1532834,27.6024459
47.1532848,27.6024455
47.1532833,27.6024448
