Copou ,47.19053,27.55849
Stadion ,47.18646,27.56235
George Coșbuc,47.18459,27.56394
Triumf,47.18056,27.56736
Universitate,47.17496,27.57204
Piața M. Eminescu,47.16888,27.57679
Piața Unirii,47.165517,27.580742
Filarmonică,47.16414,27.58542
Tg. Cucu,47.1643,27.59083
Bucșinescu,47.15896596,27.6001004
Tudor Vladimirescu,47.15612967,27.60384679
C.E.T.,47.14919438,27.60252726
Baza 3,47.14715461,27.60856384
