Tătărași Nord,47.16157,27.60829
Dr. Savini,47.16002786,27.61342973
Flora,47.15924156,27.61879812
Tătărași Sud,47.15628843,27.6238705
I.P.A.,47.154274,27.63131116
Phoenix,47.15202,27.6361
Hotel Amadeo,47.15233764,27.64185524
Rond vechi Dancu,47.15293514,27.64847761
Blocuri Dancu,47.15238728,27.65500939
Dancu,47.15205,27.65861
